,0
2098,"[id16523123|Александр], я про собак вообще... А у людей всегда есть  шанс.. Главное сделать выбор.."
2099,
2100,"[id777069365|Андрей], не только Вас!!!!!!"
2101,"[id777069365|Андрей], Дети по лесам типо гуляют."
2102,"[id777069365|Андрей], чего так?"
2103,"[id777069365|Андрей], а вы думаете не бывает любопытных детей?! Это реально рядом с детской площадкой!!! Помимо мальчишек, которым все необычное интересно, есть ещё сострадательные девочки, которые могли полезть спасти собачку и попасть в рядом стоящий. Человек это учудивший совсем без мозгов!!!"
2104,"[id777069365|Андрей], у тебя их нет, вот и бесишься"
2105,"Головы свои туда засуньте. С человека все начинается . Заведут , поиграют выкинут. Содержать денег нет , на самовыгул, пусть сама жрать ищет . А теперь собаки им мешают. Больные головы вам мешают , такие "" гениальные "" идеи посещают ....."
2106,"[id528591559|Юлия], вы наверное один из 5 человек, которые здраво мыслят."
2107,"[id528591559|Юлия], с языка снял."
2108,"Епанутые какие-то, с неустойчивой психикой. Таким место в психушке. Так и на людей кинутся. А мож они и есть пацменты психушки.."
2109,"Поддерживаю,у нас тоже бегают,нашего кота загрызли породистого,дети до сих пор не успокоились,за то в местной группе каждый день:не видели нашу собаку убежал,каждый день ищут,ребёнка провожаем до автобуса в школу и обратно и бегают постоянно на самовыгуле с ошейниками"
2110,"[id337541697|Stason], а кот то ваш что на улице делал?"
2111,"[id319538645|Любовь], к подружке ходил и при чём тут Делал?Очередная защитница собак?Кошки не представляют опасности для человека,как собаки"
2112,"[id337541697|Stason],"
2113,"[id337541697|Stason], 🤣🤣🤣 ага конечно, это смотря какие кошки"
2114,"[id546624666|Диана], 🤦‍♂️"
2115,"[id319538645|Любовь],  собаки сранные в отличие от кошек довольно агрессивные ублюдки"
2116,"[id337541697|Stason], при чем сдезь защитница у меня кошки но они дома стерильные бывше уличные и не одна даже к двери не подходя т.а собаки не виноваты  чтож теперь издеваться над ними неих вина что они оказались на улице,"
2117,"[id150842306|Андрей], люди есть еще агресивнее а бродяги сами вас бояться."
2118,"[id319538645|Любовь],  🤦🏻"
2119,"[id319538645|Любовь], не издеваться,а истреблять!!!Убивать сразу или отлавливать и усыплять!"
2120,"Доброе утро, Алтайский край! Хорошего дня!)"
2121,Утро начинается не с кофе) Доброе утро всем✌😁
2122,
2123,"Доброе утро, дорогие земляки-сибиряки!"
2124,Доброе ☕☕☕
2125,🙏✌😄
2126,
2127,
2128,
2129,"Доброе утро!!! Первый раз так рано проснулся, зачем люди так рано вставать?"
2130,"[id339670681|Роман], мне за этим😆"
2131,Пушку Гаусса 10000  человек на YouTube собрали 🤔😐 ещё 6 лет назад в Галилео был сюжет про пушку Гаусса.
2132,"[id5696013|Виталий], а вообще 2002 год,игра сталкер тень Чернобыля,там уже была пушка Гаусса 😄"
2133,"[id251495799|Alex], ну я про тоже, школьник сделал пушку, раньше в кружках ещё не такое делали, а тут сенсация"
2134,"Если бы он собрал рельсотрон, а пушка гаусса так баловство и скорость у пули не пробивная."
2135,"[id2581487|Дмитрий], да новость какой то бред наркомана, собрал пушку, ладно изобрел что-то и т. д, так её уже куча людей собрали кому не лень."
2136,"[id2581487|Дмитрий], как нелетальное оружие пойдет, скорость в 200 м/с для тайзеров и арболетов с усыпляющим ядом само то😏ну а так баловство всё это..."
2137,
2138,В Сталкера переиграл походу
2139,"[id545048902|Серега], а если Дед соберёт рельсотрон, новость будет? 🤣"
2140,"[id5696013|Виталий], с atomic heart?😄"
2141,"[id251495799|Alex], ну 🤣"
2142,А что за изготовление подобного нет статьи?
2143,"[id107966455|Сергей], наверное потому, что она не является оружием."
2144,"[id107966455|Сергей], он же не дома собрал)"
2145,Что за пушка и какая нам польза от неё?
2146,"[id762238277|Константин], ну тебе конкретно уже, видимо, никакой"
2147,"[id170277168|Павел], ты чёрт со шваброй, задохнись пожалуйста."
2148,Отдыхай труха
2149,Усни на самом деле
2150,"[id762238277|Константин], отсасывай говорю леший"
2151,Адрес пиши
2152,"[id762238277|Константин], а ты че приедешь что ли 🤣"
2153,Да
2154,"[id762238277|Константин], пролетаракая 60 давай чорт"
2155,Выйдешь?
2156,"Это хорошо конечно, особенно сказки про научные прорывы школьников... НО если честно уровень серьезных разработок это далеко не студенческие работы бакалавриата собранные на компонентах купленных на  АлиЭкспресс. 

А это... Дом юнного техника блин"
2157,
2158,"[id154448741|Константин], некроны уважают гаусс)))"
2159,"[id394479917|Никита], это мы так скоро до некродермиса и тессерактовых лабиринтов дойдем)"
2160,"Эм... Критики, а кто из вас сделал хоть что-то более стоящее, чем прибить полку, да и то криво?!"
2161,"[id163480890|Павел], да и то не все прибили полку 😂"
2162,"[id163480890|Павел], полку не проблема прибить, и ровно и под любым углом и другое и т.п. Ну а это надо понимать и шарить. П.с Влад, просто у своей увидел🤔"
2163,"[id144571395|Николай], 🤦‍♂️🤦‍♂️🤦‍♂️это нобелевская минимум,
Школьник узнал что такое соленоид"
2164,не ныряй в незнакомых местах
2165,А зачем ехать в такое море!? Тут и так понятно что там в любом случае есть подводные камни🤷‍♂️🤦‍♂️
2166,"[id157164478|Юрий], и лодки могут быть"
2167,"[id146653994|Роман], само собой"
2168,"[id157164478|Юрий], иногда не знаешь какое ТАМ море. Мне не пишите у меня не пузотерка."
2169,Там круглый год ямы по колено 😱🤦‍♂️
2170,Дырявая тачка)
2171,"Ну теперь полный разбор салона, снятие ковролина и долгая сушка."
2172,"[id107456558|Александр], зато не загорелась и пожарники не пригодились."
2173,не зная броду не суйся в воду
2174,"Ни в коем случае не выкручивайте свечи, пытайтесь запустить так и после, я вас жду на капиталку🌚"
2175,"[id70062373|Макс], хорошая реклама,Максим 🌚"
2176,
2177,"Кого спрашивали что делать!? Сушить, снимать ковролин, дырявая тачка или нет, акцент поставлен на благодарность людям, а не на ваше сугубо личное мнение! Есть хоть какой то позитив в том, что ещё остались люди, которые помогут!  P. S. Это могло случиться с каждым!"
2178,"[id777086717|Автосервис-Кузовной-Ремонт], тут просто появились умные говорящие что помогать надо только животным и пытаются убедить что людям помогать не надо и жить самим по себе. Их просто бесят реали, которые с ними не согласны) PS человеку нужна была помошь - помогли в чьих силах было. Молодцы, так и надо продолжать жить не смотря на обиженных комментаторов."
2179,"[id657956919|Андрей], речи нет! 👍"
2180,Почини машину.
2181,
2182,
2183,"[id627220899|Алекс], ну с такими ""оптимистами"" как вы, естественно, ничего не будет.. Не нойте! Все будет, всему свое время! Дай Бог нам дождаться наших солдат 🙏"
2184,"[id608585210|Виктория], с 2000 годов РФ подымается с колена, вот только Москва поднялась, а остальная РФ нет."
2185,"[id28048956|Борисенко], я скажу так, кто хочет жить, а не существовать, то находит выход, а не сидит и сопли на кулак матает, и Путина обвиняет! Я тоже могу о многом поплакаться, у меня ни маткапитала ни детских не было и нет.. И что теперь помереть"
2186,"[id608585210|Виктория], ну да, смсками детям на лекарства собираем, а чайнушки умные головы, которые отсилу законов по 7 на голову придумают, получают хорошую зп, они же лучше шахтёров и ездят на представительских авто, куда там обычному работяге с шахты тягаться."
2187,"[id608585210|Виктория],"
2188,"[id28048956|Борисенко], не утрируйте! А шахтёры получают неплохие деньги.."
2189,"[id774976150|Данил], у меня моя Родина в таком же состоянии.. Потому что карманы набивал кто-то, а ""не строил и процветал"""
2190,"Ну да идя в забой, а вернётся он оттуда или нет?"
2191,"[id28048956|Борисенко], послушайте, я езжу на работу на общественном транспорте, где гарантия, что я, вернусь или нет... Никто ни от чего не застрахован.. А насчёт смс детям, я не участвовала! Но состаю в волонтерской группе на СВО, так как у меня брат родной там, и это моя боль! А вам этого не понять! Так с детьми.. Да совсем, пока на себе не испытаешь эту боль, ты её не поймёшь.."
2192,"[id608585210|Виктория], мне за это всегда очень больно, что всем помогают, а про нас ху... Зато детям по смс поможем. Я мог бы много сказать, но сочтут иноагентам."
2193,
2194,"[id552389935|Артём], та ты шо? Дисьтитьна!)))"
2195,
2196,"[id401682524|Сергей], а скажите это Украине, США. Может, послушаются и перестанут Донецк бомбить и приграничные регионы России. Тогда и затихнет всё."
2197,"[id401682524|Сергей], мы вам верим, что в Украине полнеший бедлам. Виноват во всём ваш президент, слуга народа."
2198,"Видать совсем нынче стало сытно жить старикам и беднякам, раз столько муки отправляют за границу. а если не отправлять войска, то может и мука после не понадобиться"
2199,"[id403272394|Радик], ЛНР это не заграница 🤦🏻‍♂️"
2200,"[id403272394|Радик], ну так прими меры, чтоб в твоем Нальчике посытнее жилось старикам и беднякам."
2201,"[id403272394|Радик], Вам там мозги совсем промыли уже? Вы поди и до Москвы уже дошли? Открою секрет ЛНР уже вошла в состав РФ, как и другие регионы."
2202,"[id403272394|Радик], спрячься в будку."
2203,"Вот где справедливость??? В Самарской области из-за паводка затопило зернохранилище в котором хранилось 8 тонн зерна!!! Почему своим не помогаем?? Они там тонут из за наводнения, а мы гуманитарку черт пойми куда везем??? Зачем столь огромной России территории донбаса???"
2204,"[id364211683|Дмитрий], напишите в администрацию президента! Очень, кстати, быстро реагируют.."
2205,"[id364211683|Дмитрий], затем"
2206,"[id364211683|Дмитрий], ммм... мил человек, а что ты в Барнаульском паблике делаешь? Что в Татарстане своих новостей нема?)))"
2207,"[id16523123|Александр], Байкал люблю"
2208,"[id364211683|Дмитрий], хех))) ну ведь Барнаул это не Байкал!)))"
2209,"[id364211683|Дмитрий], Татарстан так-то не многим ранее вошёл в состав государства 😬"
2210,"[id364211683|Дмитрий], 8 тонн это большой объём по вашему?"
2211,"[id364211683|Дмитрий], в Донбассе не свои?)"
2212,"[id16523123|Александр], да боты непонятные налетели, все с разных городов)"
2213,"[id28968780|Константин], короче сейчас нарочно посчитал сколько получится муки из 8 тонн пшеницы, получилось 12 мешков по 50кг )))"
2214,
2215,"Показуха чистой воды, ЛНР хлебом себя обеспечивают и даже больше. Нужно посылать то, что реально нужно"
2216,"Это теперь Россия, давайте всё жить как в России, без помогалок"
2217,"один скулёж, и непонятно то ли хохлы воняют, а то ли наши страдальцы которым сколько не дай всё мало будет"
2218,"Какое же популярное это сообщество , со всех городов России пишут коменты в нём😄"
2219,"[id332209017|Александр], боты и сами хохлы😅😅😅"
2220,
2221,"[id401682524|Сергей], а где украинцы ? У вас одни нацисты как и ты ещё по подвалам ныкаються и сидят пытаются оправдаться , что они ни в чем не виноваты перед Русским народом. Взблевыши бендеровские. П*зда вам ."
2222,"[id401682524|Сергей], проигрыш это ты. А украина скоро отправится на свалку истории. где ней и место..подстилки вы американские."
2223,"[id401682524|Сергей],"
2224,Что-то он не особо похож на россиянина
2225,"[id622998712|Макс], да надо череп померить !"
2226,чел герой нашего времени
2227,"[id376429328|Maks], вашего…. Пидерастического мнимого времени…."
2228,"[id376429328|Maks], в своей стране 404 памятник ему поставите?"
2229,Смелый парень. Прекрасной России будущего будут такие нужны. Страну с колен поднимать
2230,"[id758931503|Lydia], в чем он смелый то? Не самый действенный способ протестовать, особенно когда мобиков набрали уже."
2231,"[id465473227|Виктор], он сделал это 28 февраля 2022 года никаких мобиков тогда ещё не набрали."
2232,"[id11274998|Светлана], сути не меняет. На тот момент зачем это делать было?"
2233,"[id758931503|Lydia], а вы лично где находитесь, в Барнауле?"
2234,"[id35786280|Игорь], нет, это бот)"
2235,"[id465473227|Виктор], вы мне то зачем этот вопрос задаёте. Я лишь уточнила тот факт, что он это делал тогда, когда никаких мобиков ещё не то, что не набрали, их ещё и не набирали."
2236,"[id758931503|Lydia], отсидит, забирайте себе обратно, и пусть не приезжает, нам такие не нужны."
2237,"[id758931503|Lydia], ага жди следующую помощь в виде бутылки молотова от него у себя в квартире"
2238,"[id758931503|Lydia], скудоумие у вас в чести?"
2239,"[id758931503|Lydia], ниже новость почитай, вот за ними будущее, а не за такими у..ами. Или как ты обмороками.)))"
2240,"А ведь с такими ""успехами"" на фронте, он скоро может стать героем в России"
2241,"Сынок, какого родителям твоим.. Что же вы творите, парни?! 😏"
2242,Туда его
2243,"Ему нада  в камень, а не в тюрьму 😂😂"
2244,Вот Барнаул здесь причём? На вшивость посмотреть?
2245,Одни педерасты хохлятские высеры против России строчат сидят 🤣
2246,Молодцы ребята 👍
2247,Правильные дети которые не боятся ЧП и знают что надо делать. Городские с их вечным опасением психологических травм не смогли бы.
2248,"[id758584151|Вера], городские снимать начнут"
2249,"[id758584151|Вера], как точно сказано) и не поспоришь 👍"
2250,"[id758584151|Вера],  а еще  мамки  предъявили бы претензии, что у детей стресс. А вообще ребята МОЛОДЦЫ!"
2251,"[id11107905|Надежда], ну городские этажирыбенки там бы и сгорели вместе со стрессами и психологическими травмами. Естественный отбор."
2252,"[id758584151|Вера], согласна!"
2253,"[id758584151|Вера], ты деревенская или с города?"
2254,"[id758584151|Вера], причем тут городские ?) От человека зависит все"
2255,"У нас героев в городе больше ваших и ситуации на много опасней и страшней были!
Поэтому не надо так сильно городских в грязь лицом окунать !
Да я не спорю есть те которые очко подожмут но такие и у вас найдутся 100%"
2256,"Какие молодцы, горожусь такими ребятами"
2257,В Москву только за свой счёт лететь походу аххаха
2258,"Браво, Ребята. Спасибо вам за вас, а родителям за воспитание. Вы настоящие!"
2259,Умнички 👍👍👍
2260,Молодцы не растерялись !!!!!❤️
2261,"Один район только суетился, молодцы руководители"
2262,И ребята тоже умнички
2263,"Ну умнички земляки!
И племянник красавчик😊"
2264,"Ну чО, спортивные крысы."
2265,Её просто пригласили на обед)))
2266,Ужасно
2267,А вот птицы?? Это поползень же? В городе? 😳
2268,"[id513467594|Валерий], воробей вроде"
2269,"[id513467594|Валерий], вообще то это воробьи, но поползни отлично живут в городе и с удовольствием прилетают к кормушкам. 
 Я даже седого дятла на Монтажников как то видела, он крупный, зелёного цвета.  А в районе  Казённой заимки есть колония Золотистых щурок."
2270,"Крыс нельзя травить, это жестокое обращение с животными"
2271,СЭС наверное надо вызвать
2272,"[id762238277|Константин], ну наверное! За свой счёт?"
2273,"ШО это, мама дорогая 🙈..А если свалится на прохожего 🙄🧐я бы в обморок упала.. 😂"
2274,"[id608585210|Виктория], какой обморок, сразу тапки откинуть от такого"
2275,"[id28048956|Борисенко], ну Вы совсем ни оптимист..)"
2276,"[id608585210|Виктория], ну, я просто смотрю на все серьёзно"
2277,"[id608585210|Виктория], я даже представить боюсь такую картину, мне кажется я от такой одной мысли в обморок упаду🤣🤣🤣🤣🤣"
2278,"[id711702521|Вишнёвое], ради одной крыски, не жертвуйте собой 🤣"
2279,"[id608585210|Виктория], представляешь упадет она тебе в капюшон, идешь ты чувствуешь что то шевелится на тебе, руку туда а тебя клац…. Фу, жесть какая"
2280,"[id89445617|Михаил], у меня крыса белая была, она спала у меня в ногах всегда 🤗но такую я бы не хотела крыску - Лариску! 🤨 🤣"
2281,В детстве у друзей тоже частенько с крысой белой играл. Но это другая крыса…😃
2282,"[id608585210|Виктория], а если забежит через окно в квартиру?"
2283,"[id365234283|Лена], у меня 7 этаж 🤔хотя возможно.. Я думаю две крысы в одной квартире не живутся.. 😂"
2284,"Решайте сами, кто будет жить в подвалах, коты или крысы!!!"
2285,🤯🤬😳
2286,"На фото сами воробьи в не понятках, что происходит😏"
2287,"[id476651208|Павел], они подумали, что это летучая мышь)"
2288,Всё возможно😂👍
2289,арве в этом смысл жизни?!
2290,"[id682374453|Иван], для тебя да!"
2291,"[id654575156|Сергей], а ты мстишь акушерке? 😉"
2292,"[id682374453|Иван], хватит людёф пугать!)))"
2293,"[id16523123|Александр], это тебя не напугать - ты в зеркале не отражаешься!"
2294,"[id682374453|Иван], тебя мама стоя рожала?"
2295,"[id654575156|Сергей], тебя тогда вообще небыло, потому ты этого и знать не можешь , а мне на это плевать, как и на тебя!"
2296,Это ужас
2297,"Нарожают дeбилoв, потом расплачиваются."
2298,"[id758584151|Вера], и дебилок)))"
2299,"[id758584151|Вера], судя по современной молодёжи,  которая всему то что нужно и то что нельзя научилась с сети интернет. Всё что раньше можно было после 18 лет, сейчас как только начал ходить. Мы все  родители дибилы"
2300,"Да так, без умысла завалил папашу. 🙂"
2301,"Мы ничего не знаем о том, что творилось в этой семье, как себя вёл отец, что пережил этот парень пока рос.
 Судить не имеем право. 
Возможно, это была последняя капля терпения парня и как итог - трагедия. Сгубившая как минимум 2 жизни.
Парня не оправдываю. Убил- значит отвечай. А меру определит суд."
2302,Админ угарает что ли))😁
2303,Ниже пост зп не платят тут набирают 🤣🤣🤣
2304,"[id26661500|Максим], ну так бастующих уволили, новых набирают😆😆😆"
2305,Вершина комедии
2306,"ура, бежим скорее, пока места есть."
2307,"[id11274998|Светлана], места есть , зарплаты нет."
2308,😅😅😅😅😅
2309,"🤣🤣🤣 типа старых уволили, новых набирают ))"
2310,Лол. Фига они пенят.))
2311,То то они бастуют по всей стран 🤣
2312,Админ Петросян?
2313,"[id121710369|Константин], Степонеко"
2314,Смешно
2315,наелись и спят
2316,🤣🤣🤣
2317,Фу позорники
2318,Может быть обслуживание было отвратительным?
2319,"[id64276804|Ромка], о, да)) аргумент не платить😂"
2320,"[id8844347|Эдуард], ну, знаешь, иногда очень хочется так сделать,порой в цене не стесняются, а качество/обслуживание прямо противоположно, возможно это как раз такой случай."
2321,"[id64276804|Ромка], тем не менее! Хочется, чешится - это второе😂 высокие цены, да, причем не стесняясь ставят. Но стремнее согласиться с ценой, употребить, потом бить в грудь кричать, что дорого, не заплатить и сбежать🤣"
2322,"[id8844347|Эдуард], ну, заплатить стоило, согласен🤣"
2323,"[id64276804|Ромка], пойдите в Ползунов. Останетесь довольны."
2324,"[id41692842|Ирина], чем?"
2325,"[id64276804|Ромка], всем"
2326,"[id41692842|Ирина], на самом деле вы первый человек, от кого я слышу положительный отзыв об этом месте)"
2327,А ведь так хорошо одеты
2328,"[id64276804|Ромка], может  окружение у вас такое..."
2329,"Сказал не брал , значит не отдам !"
2330,А файл с регера так за 10 лет и не научились изымать
2331,"Во чудаки эти торгаши, уже давно можно было забыть и проехать, нет в соц сеть выложили."
2332,"[id402844295|Антон], незнаю на сколько правильно, сумма ущерба небольшая, доказательной базы нет, свидетелей нет, так чисто гласности прибавить, но на месте людей, я бы в суд подал   за оскорбление чести и достоинства."
2333,это моя сестра и ее парень
2334,"Сами проебланили, а потом выставляете"
2335,"А что сьели то? Если анчоусы по шотладски то нужно искать, а если макароны то и ладно"
2336,"[id629383398|Алексей], 😂"
2337,Дача сама себя не построит)
2338,Военкомов пробейте
2339,Вот открытие-то! В каждой конторе подчиненных привлекают на личные нужды
2340,Кто бы это мог быть 😂😂😂
2341,"[id396732910|Иван], да интересно кто же это😁"
2342,Теперь сам в командировку сьездит.🙈🙈🙈 Колдун.😂😂😂
2343,"В одной организации подчинённых привлекали на прополку газонов у дома директора) а также на уборку этого дома и т.п. в рабочее время,без всяких командировок."
2344,"Петрович лысая жаба, так ему"
2345,"[id142380605|Максим], хорошо, что вы не лысый…"
2346,"Настюлька, сам в шоке"
2347,"Нужно таким людям зарплаты подымать и на пенсию раньше срока отправлять. Они придумывают серые схемы, тратя на это своё здоровье и силы. Если уж начальник депо так думает, страшно подумать что в голове у чиновников и прочих структур."
2348,Узнаю РЖД))
2349,"Вы мост когда достроите, дачники?"
2350,"[id155808123|Александр], а извините РЖД причем ?"
2351,"[id155808123|Александр Захаров], здравствуйте. По условиям контракта, завершить работы по реконструкции путепроводов на проспекте Ленина подрядчик должен до конца ноября текущего года."
2352,Уже давно пора лишать конечностей этих мразей. Приступление с особым ценизмом можно расценивать как убийство
2353,"А куда ему еще было обращаться, если деталей на бмв нет, на деревню дедушке, дяде васе, тете маше?"
2354,"[id33401100|Hart], сам(а) понял (а), что написал(а)?"
2355,"[id704273636|Анна], гавнина иванова укусила"
2356,"[id33401100|Hart], это ты по ночам там отираешься? Похож(а)!"
2357,"[id704273636|Анна], это твои источники истории)"
2358,"[id33401100|Hart], ты со всеми так бестактно? Плохо отчим воспитал?"
2359,"[id704273636|Анна], опять этот поток больного сознания от тебя с голодухи,  перекуси бомжовки."
2360,"[id33401100|Hart], в детстве недолюбили, за себя постоять не мог, отчим и пацаны дубасили, девчонки внимания не обращали? Нисколько не удивлена буду, что и по жизни - один в своём зачуханном подвале (с бомжихой Валей). Иди на@. Надоел своей тупостью."
2361,"[id704273636|Анна], не нервничай гавнин, поешь лапшички с говяжьим заменителем вкуса)"
2362,"[id33401100|Hart], я-то не нервничаю, а вот ты повторяешься без конца. Лексикон настолько бедный? Самому не противно?"
2363,"[id704273636|Анна], ну макарон с кубиком магги навари)"
2364,Вот вам и женихи на бэхе.. 😂
2365,Трубу в очко надо ему засунуть и посадить на бэху
2366,"[id496371717|Динислам], да прямо на трубу бэхи натянуть."
2367,"Странно что он все столбы обьехал, очень аккуратный подлец"
2368,"1. Знал, где деньги лежат? 2. В этот же день задержали и сотку уже потратил? Муть какая-то."
2369,"[id373280713|Светлана], коммуналку заплатил"
2370,"[id241003565|Ольга], масла долил в бэху"
2371,Паскудник
2372,"Поэтому я  не приглашаю в гости друзей у которых БМВ, сейчас запчасти на них дорогие…"
2373,А думали отсидит и выйдет порядочным? Таким давно пора на весь лоб выжигать тату ВОР
2374,"Бабки всё время плачут, пенсии не хватает тяжело жить им 🤙каждый день с 1000 да 5000 в магазин бродят а еще Прибидняються пенсии маленькие"
2375,"[id629699226|Roman], знаете у кого пенсии маленькие? У тех, кто только пошёл на пенсию. Кто молод и ещё пожить хочет и всё надо... . А вот у 86-летних (кому уже ничего не надо), у тех под 30 пенсия и больше."
2376,"[id629699226|Roman], и каждый подобный случай, похитили минимум сотки две"
2377,"ммм... ни чего не имею против спектаклей и дрррр. Просто режет слух ВЫДАЮЩИЕСЯ... единственный среди них более или менее известный Сергей Пиоро, но даже он не имеет звания - НАРОДНЫЙ... скромнее надо быть, скромнее... и люди потянутся!"
2378,то ли сходить .все равно делать нефиг
2379,"[id383655054|Валентина], конечно сходите! Потом расскажите - тянут они на выдающихся, а ли нет)))"
2380,"[id16523123|Александр], ну что вы сразу так строго ?"
2381,"[id383655054|Валентина], да я не строго... просто маркетиги и пиары достали уже)))"
2382,"Не знал, что ""Евгений Онегин"" - это комедия."
2383,"[id190871009|Дмитрий], онегин не комедия это театр так называеться который спектакль ставит по мотивам Пушкина"
2384,Это не театр☝это БАЛАГАН🤗
2385,Хронических дураков это никогда не остановит !
2386,Пьяне не место в кабинетах властных. Там рейд проведите. Только трезвым  туда дорога.
2387,"Если не пить, то за руль страшно садиться!"
2388,"[id367745758|Насос], Кузьмич - суууука....фашисты!)))))"
2389,"По серьёзнее как то надо, алкашей и уродов уговорами не напугаешь. Эта новость не набирет и 100 комментов,  потому что  большинство ездит пьяными и не соблюдает правила."
2390,"А что есть такие, кто не помнит этого?))"
2391,"В Родино,в смертельном ДТП  погибло 2 человека. ☝
И сегодня еще одно ДТП  с летальным исходом велосипедста. 
Всех очень жаль...."
2392,"[id519527996|Алина], сочувствую"
2393,
2394,Редкость но все же есть место быть ....
2395,У нас и без пъяниц за рулём дураков на сто лет ещё хватит.
2396,А мама не могла сама на месте вызвать скорую 🤦‍♂️
2397,"[id267983422|Ольга], наверное в тиктоке этому не показали и не рассказали"
2398,"[id32168335|Евгения], я просто не понимаю, сотрудники отказали вызвать скорую, ну сама вызови,если даже телефон сел я не думаю что они одни были там можно было попросить других чтобы вызвали скорую."
2399,"[id267983422|Ольга], ну затупила наверное. Сейчас много таких мамашек"
2400,"[id32168335|Евгения], наверное сначала не обратила внимания, а потом ребенок плакал, поехала в травмпункт, а теперь знающие люди подсказали кто виноват!! А остальное будет походу меняться, толкнули, прыгнул, не предупредили итд"
2401,"[id32168335|Евгения], а что делал 3-х летний в таком бассейне?"
2402,"[id248248848|Ариэль], меня там не было , не могу знать."
2403,"[id32168335|Евгения], это был посыл к маме, которая затупила, как вы пишите"
2404,"[id248248848|Ариэль], если действительно это был 3-х летний ребенок, то насколько я знаю(в гипере Алтай по крайней мере так) в таком возрасте нахождение детей только в сопровождении взрослого. То есть мать должна быть рядом с ним в шаговой доступности. Видимо ее там не было. Сидела ждала, пока он набегается.
В любом случае не доглядела ОНА!"
2405,"[id267983422|Ольга], там еще и специальный сотрудник должен быть, который следит за тем, чтобы в бассейн не прыгали с разбега и прочее, например, ограничение доступа по возрасту в силу глубины бассейна, к слову..."
2406,"[id248248848|Ариэль], конечно есть ограничения. Но вы попробуйте откажите. Сразу орать про ущемления прав начинают."
2407,У мамы глаза где были?
2408,"[id770047840|Ленивый], а возможно всё предугадать заранее? Это ребёнок, он может упасть где угодно и дело не в матери или игровой комнате. Это стечение обстоятельств."
2409,"[id713517933|Юлия], единственный адекватный комментарий,на мой взгляд."
2410,Лох
2411,"Все закрыть все детские комплексы, как горки"
2412,У мамы в глазах мухи сношались
2413,"это как? Самец мухи в левом глазу, а самка мухи в правом, и давай сношаться?😂😂😂"
2414,"[id41037914|Роман], по ходу так и было. Как не увидеть,что бассейн без воды?"
2415,"[id770047840|Ленивый], шарики впитали, это наполнитель бассейнов как у кошек."
2416,"[id770047840|Ленивый], 🤣🤣😁"
2417,А у мамы телефон сел что-ли?!
2418,"Вот так вот нырнешь в шарики, а там гавнина иванова с иваном ивановым на дне, два ивановых на дне бассейна с шариками, сношаются с мухами."
2419,"[id33401100|Hart], всю воду выпили)"
2420,"[id770047840|Ленивый], и пельменями заели."
2421,"[id33401100|Hart], почему ты такой тупой? С Пельменем просрочкой делишься или вы там вместе обитаете?"
2422,"[id704273636|Анна], просроченные пельмени оставляю пенсионерам, они точно их не купят уже"
2423,"[id770047840|Ленивый], бассейн сухой, но не важно, гaвно и в сухих не тонет, лежат на дне шевелятся)"
2424,"[id33401100|Hart], придумал легенду про помойки и пиаришься на этом. Самому не стрёмно? Или фантазия - на нуле?"
2425,"[id704273636|Анна], я за ценности за ваши же"
2426,"[id33401100|Hart], ты - отстой. Будешь гадости продолжать писать, к админу обращусь. Иди рожу засаленную помой. Фу."
2427,"[id704273636|Анна], обратись конечно гавнин)"
2428,"""Мам, смотри как я могу!"" Но маме было немного пох..."
2429,Есть ещё волшебная горка в гипере
2430,"[id41692842|Ирина], желание исполняет?"
2431,"[id527508220|Сергей], что-то в этом роде!"
2432,"[id41692842|Ирина], прикольно"
2433,"Потому что надо следить 🤷🏻‍♀️, ребенок и дома мог прыгнуть на диване и ногу сломать! Сами на выходных там были, следом за дочкой ходили 🤷🏻‍♀️! А сколько было родителей, на диванчике с телефоном 🤷🏻‍♀️!"
